date,itemcode,userid,name,asset_class,itemname,quantity,cost_price,cost_value,price,value,wt,group_by,original
2021-09-01,A237370,A004,위험중립형소규모,Alternative,KODEX 배당성장채권혼합,2,12130.0,24260.0,12130.0,24260.0,0.0336610171843239,,Rebal
2021-09-01,C000001,A004,위험중립형소규모,Cash,현금,4805.0,1,4805.0,1,4805.0,0.006666990419236453,,Rebal
2021-09-01,A114260,A005,위험중립형중규모,Fixed Income,KODEX 국고채3년,4,58140.0,232560.0,58140.0,232560.0,0.22568452106573247,,Rebal
2021-09-01,A148070,A005,위험중립형중규모,Fixed Income,KOSEF 국고채10년,2,122270.0,244540.0,122270.0,244540.0,0.2373103404773573,,Rebal
2021-09-01,A069500,A005,위험중립형중규모,Equity,KODEX 200,5,41985.0,209925.0,41985.0,209925.0,0.2037187095146366,,Rebal
2021-09-01,A251350,A005,위험중립형중규모,Equity,KODEX 선진국MSCI World,6,20640.0,123840.0,20640.0,123840.0,0.12017875425172131,,Rebal
2021-09-01,A273130,A005,위험중립형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,109870.0,109870.0,109870.0,109870.0,0.10662176784267297,,Rebal
2021-09-01,A157490,A005,위험중립형중규모,Equity,TIGER 소프트웨어,5,18645.0,93225.0,18645.0,93225.0,0.09046886599738953,,Rebal
2021-09-01,A237370,A005,위험중립형중규모,Alternative,KODEX 배당성장채권혼합,1,12130.0,12130.0,12130.0,12130.0,0.011771384763189435,,Rebal
2021-09-01,C000001,A005,위험중립형중규모,Cash,현금,4375.0,1,4375.0,1,4375.0,0.004245656087300394,,Rebal
2021-09-01,A114260,A006,위험중립형대규모,Fixed Income,KODEX 국고채3년,5,58140.0,290700.0,58140.0,290700.0,0.21716881195885224,,Rebal
2021-09-01,A148070,A006,위험중립형대규모,Fixed Income,KOSEF 국고채10년,3,122270.0,366810.0,122270.0,366810.0,0.2740271479691317,,Rebal
2021-09-01,A069500,A006,위험중립형대규모,Equity,KODEX 200,6,41985.0,251910.0,41985.0,251910.0,0.18819055872223758,,Rebal
2021-09-01,A251350,A006,위험중립형대규모,Equity,KODEX 선진국MSCI World,8,20640.0,165120.0,20640.0,165120.0,0.12335367812399614,,Rebal
2021-09-01,A273130,A006,위험중립형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,109870.0,109870.0,109870.0,109870.0,0.08207890392129032,,Rebal
2021-09-01,A157490,A006,위험중립형대규모,Equity,TIGER 소프트웨어,6,18645.0,111870.0,18645.0,111870.0,0.08357301339469143,,Rebal
2021-09-01,A237370,A006,위험중립형대규모,Alternative,KODEX 배당성장채권혼합,3,12130.0,36390.0,12130.0,36390.0,0.027185321868533306,,Rebal
2021-09-01,C000001,A006,위험중립형대규모,Cash,현금,5920.0,1,5920.0,1,5920.0,0.004422564041267303,,Rebal
2021-09-01,A237370,A007,적극투자형소규모,Alternative,KODEX 배당성장채권혼합,14,12130.0,169820.0,12130.0,169820.0,0.2357105182799878,,Rebal
2021-09-01,A157490,A007,적극투자형소규모,Equity,TIGER 소프트웨어,9,18645.0,167805.0,18645.0,167805.0,0.23291369402881493,,Rebal
2021-09-01,A278540,A007,적극투자형소규모,Equity,KODEX MSCI Korea TR,13,13490.0,175370.0,13490.0,175370.0,0.24341392998917358,,Rebal
2021-09-01,A102780,A007,적극투자형소규모,Equity,KODEX 삼성그룹,10,10555.0,105550.0,10555.0,105550.0,0.14650362268550648,,Rebal
2021-09-01,A069500,A007,적극투자형소규모,Equity,KODEX 200,1,41985.0,41985.0,41985.0,41985.0,0.058275268578408236,,Rebal
2021-09-01,A114260,A007,적극투자형소규모,Fixed Income,KODEX 국고채3년,1,58140.0,58140.0,58140.0,58140.0,0.08069844266163284,,Rebal
2021-09-01,C000001,A007,적극투자형소규모,Cash,현금,1790.0,1,1790.0,1,1790.0,0.00248452377647614,,Rebal
2021-09-01,A237370,A008,적극투자형중규모,Alternative,KODEX 배당성장채권혼합,20,12130.0,242600.0,12130.0,242600.0,0.2359176330440279,,Rebal
2021-09-01,A157490,A008,적극투자형중규모,Equity,TIGER 소프트웨어,13,18645.0,242385.0,18645.0,242385.0,0.23570855517467726,,Rebal
2021-09-01,A278540,A008,적극투자형중규모,Equity,KODEX MSCI Korea TR,18,13490.0,242820.0,13490.0,242820.0,0.23613157318940997,,Rebal
2021-09-01,A102780,A008,적극투자형중규모,Equity,KODEX 삼성그룹,13,10555.0,137215.0,10555.0,137215.0,0.13343544112999295,,Rebal
2021-09-01,A069500,A008,적극투자형중규모,Equity,KODEX 200,2,41985.0,83970.0,41985.0,83970.0,0.08165706367150463,,Rebal
2021-09-01,A114260,A008,적극투자형중규모,Fixed Income,KODEX 국고채3년,1,58140.0,58140.0,58140.0,58140.0,0.056538545693239003,,Rebal
2021-09-01,C000001,A008,적극투자형중규모,Cash,현금,21195.0,1,21195.0,1,21195.0,0.020611188097148275,,Rebal
2021-09-01,A237370,A009,적극투자형대규모,Alternative,KODEX 배당성장채권혼합,27,12130.0,327510.0,12130.0,327510.0,0.2454085646847252,,Rebal
2021-09-01,A157490,A009,적극투자형대규모,Equity,TIGER 소프트웨어,17,18645.0,316965.0,18645.0,316965.0,0.23750702483983366,,Rebal
2021-09-01,A278540,A009,적극투자형대규모,Equity,KODEX MSCI Korea TR,24,13490.0,323760.0,13490.0,323760.0,0.24259862875126448,,Rebal
2021-09-01,A102780,A009,적극투자형대규모,Equity,KODEX 삼성그룹,17,10555.0,179435.0,10555.0,179435.0,0.134453561125473,,Rebal
2021-09-01,A069500,A009,적극투자형대규모,Equity,KODEX 200,3,41985.0,125955.0,41985.0,125955.0,0.09438012813307857,,Rebal
2021-09-01,A114260,A009,적극투자형대규모,Fixed Income,KODEX 국고채3년,1,58140.0,58140.0,58140.0,58140.0,0.04356524671237496,,Rebal
2021-09-01,C000001,A009,적극투자형대규모,Cash,현금,2785.0,1,2785.0,1,2785.0,0.0020868457532501592,,Rebal
