date,itemcode,userid,name,asset_class,itemname,quantity,cost_price,cost_value,price,value,wt,group_by,original
2021-10-01,C000001,A006,위험중립형대규모,Cash,현금,1820.0,1,1820.0,1,1820.0,0.0014014553574866206,,Rebal
2021-10-01,A237370,A007,적극투자형소규모,Alternative,KODEX 배당성장채권혼합,13,12160.0,158080.0,12160.0,158080.0,0.23095916429249763,,Rebal
2021-10-01,A157490,A007,적극투자형소규모,Equity,TIGER 소프트웨어,10,16260.0,162600.0,16260.0,162600.0,0.23756300679377604,,Rebal
2021-10-01,A278540,A007,적극투자형소규모,Equity,KODEX MSCI Korea TR,13,12875.0,167375.0,12875.0,167375.0,0.24453941120607786,,Rebal
2021-10-01,A102780,A007,적극투자형소규모,Equity,KODEX 삼성그룹,9,10075.0,90675.0,10075.0,90675.0,0.13247863247863248,,Rebal
2021-10-01,A069500,A007,적극투자형소규모,Equity,KODEX 200,1,40195.0,40195.0,40195.0,40195.0,0.05872598436701001,,Rebal
2021-10-01,A114260,A007,적극투자형소규모,Fixed Income,KODEX 국고채3년,1,57760.0,57760.0,57760.0,57760.0,0.08438892541456644,,Rebal
2021-10-01,C000001,A007,적극투자형소규모,Cash,현금,7765.0,1,7765.0,1,7765.0,0.01134487544743955,,Rebal
2021-10-01,A237370,A008,적극투자형중규모,Alternative,KODEX 배당성장채권혼합,19,12160.0,231040.0,12160.0,231040.0,0.23656376388675573,,Rebal
2021-10-01,A157490,A008,적극투자형중규모,Equity,TIGER 소프트웨어,15,16260.0,243900.0,16260.0,243900.0,0.24973122408232223,,Rebal
2021-10-01,A278540,A008,적극투자형중규모,Equity,KODEX MSCI Korea TR,18,12875.0,231750.0,12875.0,231750.0,0.23729073874980802,,Rebal
2021-10-01,A102780,A008,적극투자형중규모,Equity,KODEX 삼성그룹,13,10075.0,130975.0,10075.0,130975.0,0.1341063840679875,,Rebal
2021-10-01,A069500,A008,적극투자형중규모,Equity,KODEX 200,2,40195.0,80390.0,40195.0,80390.0,0.08231198484615779,,Rebal
2021-10-01,A114260,A008,적극투자형중규모,Fixed Income,KODEX 국고채3년,1,57760.0,57760.0,57760.0,57760.0,0.059140940971688934,,Rebal
2021-10-01,C000001,A008,적극투자형중규모,Cash,현금,835.0,1,835.0,1,835.0,0.0008549633952797829,,Rebal
2021-10-01,A237370,A009,적극투자형대규모,Alternative,KODEX 배당성장채권혼합,25,12160.0,304000.0,12160.0,304000.0,0.24009888282937578,,Rebal
2021-10-01,A157490,A009,적극투자형대규모,Equity,TIGER 소프트웨어,19,16260.0,308940.0,16260.0,308940.0,0.24400048967535315,,Rebal
2021-10-01,A278540,A009,적극투자형대규모,Equity,KODEX MSCI Korea TR,23,12875.0,296125.0,12875.0,296125.0,0.23387921604555562,,Rebal
2021-10-01,A102780,A009,적극투자형대규모,Equity,KODEX 삼성그룹,17,10075.0,171275.0,10075.0,171275.0,0.13527281630460966,,Rebal
2021-10-01,A069500,A009,적극투자형대규모,Equity,KODEX 200,3,40195.0,120585.0,40195.0,120585.0,0.0952379071907246,,Rebal
2021-10-01,A114260,A009,적극투자형대규모,Fixed Income,KODEX 국고채3년,1,57760.0,57760.0,57760.0,57760.0,0.0456187877375814,,Rebal
2021-10-01,C000001,A009,적극투자형대규모,Cash,현금,7460.0,1,7460.0,1,7460.0,0.005891900216799814,,Rebal
