date,itemcode,userid,name,asset_class,itemname,quantity,cost_price,cost_value,price,value,wt,group_by,original
2021-07-03,A251350,A002,안정추구형중규모,Equity,KODEX 선진국MSCI World,2.0,19200.0,38400.0,19310.0,38620.0,0.03851051460697238,,
2021-07-03,A237370,A002,안정추구형중규모,Alternative,KODEX 배당성장채권혼합,2.0,12085.0,24170.0,12100.0,24200.0,0.024131394445591186,,
2021-07-03,C000001,A002,안정추구형중규모,Cash,현금,4355.0,1.0,4355.0,1.0,4355.0,0.004342653835146678,,
2021-07-03,A114260,A003,안정추구형대규모,Fixed Income,KODEX 국고채3년,5.0,57845.0,289225.0,57790.0,288950.0,0.22152575625036897,,
2021-07-03,A122260,A003,안정추구형대규모,Fixed Income,KOSEF 통안채1년,3.0,101120.0,303360.0,101115.0,303345.0,0.23256179453112363,,
2021-07-03,A130730,A003,안정추구형대규모,Fixed Income,KOSEF 단기자금,3.0,101060.0,303180.0,101060.0,303180.0,0.23243529600272317,,
2021-07-03,A196230,A003,안정추구형대규모,Fixed Income,KBSTAR 단기통안채,1.0,104430.0,104430.0,104435.0,104435.0,0.0800659019000079,,
2021-07-03,A273130,A003,안정추구형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108665.0,108665.0,0.08330886417354678,,
2021-07-03,A069500,A003,안정추구형대규모,Equity,KODEX 200,2.0,43640.0,87280.0,43529.0,87058.0,0.0667436902150705,,
2021-07-03,A251350,A003,안정추구형대규모,Equity,KODEX 선진국MSCI World,3.0,19200.0,57600.0,19310.0,57930.0,0.04441248333477721,,
2021-07-03,A237370,A003,안정추구형대규모,Alternative,KODEX 배당성장채권혼합,3.0,12085.0,36255.0,12100.0,36300.0,0.027829676248099646,,
2021-07-03,C000001,A003,안정추구형대규모,Cash,현금,14500.0,1.0,14500.0,1.0,14500.0,0.011116537344282229,,
2021-07-03,A114260,A004,위험중립형소규모,Fixed Income,KODEX 국고채3년,3.0,57845.0,173535.0,57790.0,173370.0,0.2418018611086316,,
2021-07-03,A148070,A004,위험중립형소규모,Fixed Income,KOSEF 국고채10년,1.0,120435.0,120435.0,120345.0,120345.0,0.16784706105507452,,
2021-07-03,A069500,A004,위험중립형소규모,Equity,KODEX 200,3.0,43640.0,130920.0,43529.0,130587.0,0.18213173926626797,,
2021-07-03,A251350,A004,위험중립형소규모,Equity,KODEX 선진국MSCI World,5.0,19200.0,96000.0,19310.0,96550.0,0.13465980094617513,,
2021-07-03,A273130,A004,위험중립형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108665.0,108665.0,0.15155678166562528,,
2021-07-03,A157490,A004,위험중립형소규모,Equity,TIGER 소프트웨어,3.0,19565.0,58695.0,19490.0,58470.0,0.08154902704632688,,
2021-07-03,A237370,A004,위험중립형소규모,Alternative,KODEX 배당성장채권혼합,2.0,12085.0,24170.0,12100.0,24200.0,0.03375211996786575,,
2021-07-03,C000001,A004,위험중립형소규모,Cash,현금,4805.0,1.0,4805.0,1.0,4805.0,0.006701608944032848,,
2021-07-03,A114260,A005,위험중립형중규모,Fixed Income,KODEX 국고채3년,4.0,57845.0,231380.0,57790.0,231160.0,0.22535266190276573,,
2021-07-03,A148070,A005,위험중립형중규모,Fixed Income,KOSEF 국고채10년,2.0,120435.0,240870.0,120345.0,240690.0,0.23464324361211578,,
2021-07-03,A069500,A005,위험중립형중규모,Equity,KODEX 200,5.0,43640.0,218200.0,43529.0,217645.0,0.21217719371788998,,
2021-07-03,A251350,A005,위험중립형중규모,Equity,KODEX 선진국MSCI World,7.0,19200.0,134400.0,19310.0,135170.0,0.13177417939694083,,
2021-07-03,A273130,A005,위험중립형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108665.0,108665.0,0.10593505366700137,,
2021-07-03,A157490,A005,위험중립형중규모,Equity,TIGER 소프트웨어,4.0,19565.0,78260.0,19490.0,77960.0,0.07600144281856556,,
2021-07-03,A237370,A005,위험중립형중규모,Alternative,KODEX 배당성장채권혼합,1.0,12085.0,12085.0,12100.0,12100.0,0.011796016650906148,,
2021-07-03,C000001,A005,위험중립형중규모,Cash,현금,2380.0,1.0,2380.0,1.0,2380.0,0.0023202082338145977,,
2021-07-03,A114260,A006,위험중립형대규모,Fixed Income,KODEX 국고채3년,5.0,57845.0,289225.0,57790.0,288950.0,0.2168262253551988,,
2021-07-03,A148070,A006,위험중립형대규모,Fixed Income,KOSEF 국고채10년,3.0,120435.0,361305.0,120345.0,361035.0,0.2709183466728299,,
2021-07-03,A069500,A006,위험중립형대규모,Equity,KODEX 200,6.0,43640.0,261840.0,43529.0,261174.0,0.19598329323730296,,
2021-07-03,A251350,A006,위험중립형대규모,Equity,KODEX 선진국MSCI World,9.0,19200.0,172800.0,19310.0,173790.0,0.13041090051732135,,
2021-07-03,A273130,A006,위험중립형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108665.0,108665.0,0.08154151852646713,,
2021-07-03,A157490,A006,위험중립형대규모,Equity,TIGER 소프트웨어,5.0,19565.0,97825.0,19490.0,97450.0,0.07312585451069085,,
2021-07-03,A237370,A006,위험중립형대규모,Alternative,KODEX 배당성장채권혼합,3.0,12085.0,36255.0,12100.0,36300.0,0.027239287006034667,,
2021-07-03,C000001,A006,위험중립형대규모,Cash,현금,5270.0,1.0,5270.0,1.0,5270.0,0.003954574174154344,,
2021-07-03,A237370,A007,적극투자형소규모,Alternative,KODEX 배당성장채권혼합,14.0,12085.0,169190.0,12100.0,169400.0,0.2301758657751315,,
2021-07-03,A278540,A007,적극투자형소규모,Equity,KODEX MSCI Korea TR,13.0,14010.0,182130.0,14005.0,182065.0,0.24738470485448238,,
2021-07-03,A157490,A007,적극투자형소규모,Equity,TIGER 소프트웨어,9.0,19565.0,176085.0,19490.0,175410.0,0.23834208155617365,,
2021-07-03,A266370,A007,적극투자형소규모,Equity,KODEX IT,5.0,21175.0,105875.0,21105.0,105525.0,0.1433843461388474,,
2021-07-03,A069500,A007,적극투자형소규모,Equity,KODEX 200,1.0,43640.0,43640.0,43529.0,43529.0,0.05914595785906552,,
2021-07-03,A114260,A007,적극투자형소규모,Fixed Income,KODEX 국고채3년,1.0,57845.0,57845.0,57790.0,57790.0,0.07852339600439698,,
2021-07-03,C000001,A007,적극투자형소규모,Cash,현금,2240.0,1.0,2240.0,1.0,2240.0,0.003043647811902565,,
2021-07-03,A237370,A008,적극투자형중규모,Alternative,KODEX 배당성장채권혼합,20.0,12085.0,241700.0,12100.0,242000.0,0.23018834543090402,,
2021-07-03,A278540,A008,적극투자형중규모,Equity,KODEX MSCI Korea TR,18.0,14010.0,252180.0,14005.0,252090.0,0.23978586776725866,,
2021-07-03,A157490,A008,적극투자형중규모,Equity,TIGER 소프트웨어,13.0,19565.0,254345.0,19490.0,253370.0,0.24100339290011633,,
2021-07-03,A266370,A008,적극투자형중규모,Equity,KODEX IT,7.0,21175.0,148225.0,21105.0,147735.0,0.14052427773650664,,
2021-07-03,A069500,A008,적극투자형중규모,Equity,KODEX 200,2.0,43640.0,87280.0,43529.0,87058.0,0.08280883048150266,,
2021-07-03,A114260,A008,적극투자형중규모,Fixed Income,KODEX 국고채3년,1.0,57845.0,57845.0,57790.0,57790.0,0.0549693573655039,,
2021-07-03,C000001,A008,적극투자형중규모,Cash,현금,11270.0,1.0,11270.0,1.0,11270.0,0.010719928318207802,,
2021-07-03,A237370,A009,적극투자형대규모,Alternative,KODEX 배당성장채권혼합,27.0,12085.0,326295.0,12100.0,326700.0,0.23930875150712505,,
2021-07-03,A278540,A009,적극투자형대규모,Equity,KODEX MSCI Korea TR,23.0,14010.0,322230.0,14005.0,322115.0,0.23595022495169143,,
2021-07-03,A157490,A009,적극투자형대규모,Equity,TIGER 소프트웨어,17.0,19565.0,332605.0,19490.0,331330.0,0.24270024070050733,,
2021-07-03,A266370,A009,적극투자형대규모,Equity,KODEX IT,9.0,21175.0,190575.0,21105.0,189945.0,0.13913529478120865,,
2021-07-03,A069500,A009,적극투자형대규모,Equity,KODEX 200,3.0,43640.0,130920.0,43529.0,130587.0,0.09565537781775617,,
2021-07-03,A114260,A009,적극투자형대규모,Fixed Income,KODEX 국고채3년,1.0,57845.0,57845.0,57790.0,57790.0,0.042331352156708774,,
2021-07-03,C000001,A009,적극투자형대규모,Cash,현금,6715.0,1.0,6715.0,1.0,6715.0,0.004918758085002585,,
2021-07-04,A114260,A001,안정추구형소규모,Fixed Income,KODEX 국고채3년,2.0,57845.0,115690.0,57790.0,115580.0,0.1620892374317032,,
2021-07-04,A122260,A001,안정추구형소규모,Fixed Income,KOSEF 통안채1년,1.0,101120.0,101120.0,101115.0,101115.0,0.14180354077614352,,
2021-07-04,A130730,A001,안정추구형소규모,Fixed Income,KOSEF 단기자금,2.0,101060.0,202120.0,101060.0,202120.0,0.28345281769939307,,
2021-07-04,A196230,A001,안정추구형소규모,Fixed Income,KBSTAR 단기통안채,1.0,104430.0,104430.0,104435.0,104435.0,0.14645950433621666,,
2021-07-04,A273130,A001,안정추구형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108665.0,108665.0,0.15239165067932192,,
2021-07-04,A251350,A001,안정추구형소규모,Equity,KODEX 선진국MSCI World,1.0,19200.0,19200.0,19310.0,19310.0,0.02708031817620859,,
2021-07-04,A237370,A001,안정추구형소규모,Alternative,KODEX 배당성장채권혼합,1.0,12085.0,12085.0,12100.0,12100.0,0.016969023818338886,,
2021-07-04,A069500,A001,안정추구형소규모,Equity,KODEX 200,1.0,43640.0,43640.0,43529.0,43529.0,0.061045011387477144,,
2021-07-04,C000001,A001,안정추구형소규모,Cash,현금,6210.0,1.0,6210.0,1.0,6210.0,0.008708895695197064,,
2021-07-04,A114260,A002,안정추구형중규모,Fixed Income,KODEX 국고채3년,4.0,57845.0,231380.0,57790.0,231160.0,0.23050467520838258,,
2021-07-04,A122260,A002,안정추구형중규모,Fixed Income,KOSEF 통안채1년,2.0,101120.0,202240.0,101115.0,202230.0,0.20165669003024403,,
2021-07-04,A130730,A002,안정추구형중규모,Fixed Income,KOSEF 단기자금,2.0,101060.0,202120.0,101060.0,202120.0,0.20154700187367314,,
2021-07-04,A196230,A002,안정추구형중규모,Fixed Income,KBSTAR 단기통안채,1.0,104430.0,104430.0,104435.0,104435.0,0.10413893301344278,,
2021-07-04,A273130,A002,안정추구형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108665.0,108665.0,0.10835694121612256,,
2021-07-04,A069500,A002,안정추구형중규모,Equity,KODEX 200,2.0,43640.0,87280.0,43529.0,87058.0,0.08681119577042468,,
2021-07-04,A251350,A002,안정추구형중규모,Equity,KODEX 선진국MSCI World,2.0,19200.0,38400.0,19310.0,38620.0,0.03851051460697238,,
2021-07-04,A237370,A002,안정추구형중규모,Alternative,KODEX 배당성장채권혼합,2.0,12085.0,24170.0,12100.0,24200.0,0.024131394445591186,,
2021-07-04,C000001,A002,안정추구형중규모,Cash,현금,4355.0,1.0,4355.0,1.0,4355.0,0.004342653835146678,,
2021-07-04,A114260,A003,안정추구형대규모,Fixed Income,KODEX 국고채3년,5.0,57845.0,289225.0,57790.0,288950.0,0.22152575625036897,,
2021-07-04,A122260,A003,안정추구형대규모,Fixed Income,KOSEF 통안채1년,3.0,101120.0,303360.0,101115.0,303345.0,0.23256179453112363,,
2021-07-04,A130730,A003,안정추구형대규모,Fixed Income,KOSEF 단기자금,3.0,101060.0,303180.0,101060.0,303180.0,0.23243529600272317,,
2021-07-04,A196230,A003,안정추구형대규모,Fixed Income,KBSTAR 단기통안채,1.0,104430.0,104430.0,104435.0,104435.0,0.0800659019000079,,
2021-07-04,A273130,A003,안정추구형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108665.0,108665.0,0.08330886417354678,,
2021-07-04,A069500,A003,안정추구형대규모,Equity,KODEX 200,2.0,43640.0,87280.0,43529.0,87058.0,0.0667436902150705,,
2021-07-04,A251350,A003,안정추구형대규모,Equity,KODEX 선진국MSCI World,3.0,19200.0,57600.0,19310.0,57930.0,0.04441248333477721,,
2021-07-04,A237370,A003,안정추구형대규모,Alternative,KODEX 배당성장채권혼합,3.0,12085.0,36255.0,12100.0,36300.0,0.027829676248099646,,
2021-07-04,C000001,A003,안정추구형대규모,Cash,현금,14500.0,1.0,14500.0,1.0,14500.0,0.011116537344282229,,
2021-07-04,A114260,A004,위험중립형소규모,Fixed Income,KODEX 국고채3년,3.0,57845.0,173535.0,57790.0,173370.0,0.2418018611086316,,
2021-07-04,A148070,A004,위험중립형소규모,Fixed Income,KOSEF 국고채10년,1.0,120435.0,120435.0,120345.0,120345.0,0.16784706105507452,,
2021-07-04,A069500,A004,위험중립형소규모,Equity,KODEX 200,3.0,43640.0,130920.0,43529.0,130587.0,0.18213173926626797,,
2021-07-04,A251350,A004,위험중립형소규모,Equity,KODEX 선진국MSCI World,5.0,19200.0,96000.0,19310.0,96550.0,0.13465980094617513,,
2021-07-04,A273130,A004,위험중립형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108665.0,108665.0,0.15155678166562528,,
2021-07-04,A157490,A004,위험중립형소규모,Equity,TIGER 소프트웨어,3.0,19565.0,58695.0,19490.0,58470.0,0.08154902704632688,,
2021-07-04,A237370,A004,위험중립형소규모,Alternative,KODEX 배당성장채권혼합,2.0,12085.0,24170.0,12100.0,24200.0,0.03375211996786575,,
2021-07-04,C000001,A004,위험중립형소규모,Cash,현금,4805.0,1.0,4805.0,1.0,4805.0,0.006701608944032848,,
2021-07-04,A114260,A005,위험중립형중규모,Fixed Income,KODEX 국고채3년,4.0,57845.0,231380.0,57790.0,231160.0,0.22535266190276573,,
2021-07-04,A148070,A005,위험중립형중규모,Fixed Income,KOSEF 국고채10년,2.0,120435.0,240870.0,120345.0,240690.0,0.23464324361211578,,
2021-07-04,A069500,A005,위험중립형중규모,Equity,KODEX 200,5.0,43640.0,218200.0,43529.0,217645.0,0.21217719371788998,,
2021-07-04,A251350,A005,위험중립형중규모,Equity,KODEX 선진국MSCI World,7.0,19200.0,134400.0,19310.0,135170.0,0.13177417939694083,,
2021-07-04,A273130,A005,위험중립형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108665.0,108665.0,0.10593505366700137,,
2021-07-04,A157490,A005,위험중립형중규모,Equity,TIGER 소프트웨어,4.0,19565.0,78260.0,19490.0,77960.0,0.07600144281856556,,
2021-07-04,A237370,A005,위험중립형중규모,Alternative,KODEX 배당성장채권혼합,1.0,12085.0,12085.0,12100.0,12100.0,0.011796016650906148,,
2021-07-04,C000001,A005,위험중립형중규모,Cash,현금,2380.0,1.0,2380.0,1.0,2380.0,0.0023202082338145977,,
2021-07-04,A114260,A006,위험중립형대규모,Fixed Income,KODEX 국고채3년,5.0,57845.0,289225.0,57790.0,288950.0,0.2168262253551988,,
2021-07-04,A148070,A006,위험중립형대규모,Fixed Income,KOSEF 국고채10년,3.0,120435.0,361305.0,120345.0,361035.0,0.2709183466728299,,
2021-07-04,A069500,A006,위험중립형대규모,Equity,KODEX 200,6.0,43640.0,261840.0,43529.0,261174.0,0.19598329323730296,,
2021-07-04,A251350,A006,위험중립형대규모,Equity,KODEX 선진국MSCI World,9.0,19200.0,172800.0,19310.0,173790.0,0.13041090051732135,,
2021-07-04,A273130,A006,위험중립형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108665.0,108665.0,0.08154151852646713,,
2021-07-04,A157490,A006,위험중립형대규모,Equity,TIGER 소프트웨어,5.0,19565.0,97825.0,19490.0,97450.0,0.07312585451069085,,
2021-07-04,A237370,A006,위험중립형대규모,Alternative,KODEX 배당성장채권혼합,3.0,12085.0,36255.0,12100.0,36300.0,0.027239287006034667,,
2021-07-04,C000001,A006,위험중립형대규모,Cash,현금,5270.0,1.0,5270.0,1.0,5270.0,0.003954574174154344,,
2021-07-04,A237370,A007,적극투자형소규모,Alternative,KODEX 배당성장채권혼합,14.0,12085.0,169190.0,12100.0,169400.0,0.2301758657751315,,
2021-07-04,A278540,A007,적극투자형소규모,Equity,KODEX MSCI Korea TR,13.0,14010.0,182130.0,14005.0,182065.0,0.24738470485448238,,
2021-07-04,A157490,A007,적극투자형소규모,Equity,TIGER 소프트웨어,9.0,19565.0,176085.0,19490.0,175410.0,0.23834208155617365,,
2021-07-04,A266370,A007,적극투자형소규모,Equity,KODEX IT,5.0,21175.0,105875.0,21105.0,105525.0,0.1433843461388474,,
2021-07-04,A069500,A007,적극투자형소규모,Equity,KODEX 200,1.0,43640.0,43640.0,43529.0,43529.0,0.05914595785906552,,
2021-07-04,A114260,A007,적극투자형소규모,Fixed Income,KODEX 국고채3년,1.0,57845.0,57845.0,57790.0,57790.0,0.07852339600439698,,
2021-07-04,C000001,A007,적극투자형소규모,Cash,현금,2240.0,1.0,2240.0,1.0,2240.0,0.003043647811902565,,
2021-07-04,A237370,A008,적극투자형중규모,Alternative,KODEX 배당성장채권혼합,20.0,12085.0,241700.0,12100.0,242000.0,0.23018834543090402,,
2021-07-04,A278540,A008,적극투자형중규모,Equity,KODEX MSCI Korea TR,18.0,14010.0,252180.0,14005.0,252090.0,0.23978586776725866,,
2021-07-04,A157490,A008,적극투자형중규모,Equity,TIGER 소프트웨어,13.0,19565.0,254345.0,19490.0,253370.0,0.24100339290011633,,
2021-07-04,A266370,A008,적극투자형중규모,Equity,KODEX IT,7.0,21175.0,148225.0,21105.0,147735.0,0.14052427773650664,,
2021-07-04,A069500,A008,적극투자형중규모,Equity,KODEX 200,2.0,43640.0,87280.0,43529.0,87058.0,0.08280883048150266,,
2021-07-04,A114260,A008,적극투자형중규모,Fixed Income,KODEX 국고채3년,1.0,57845.0,57845.0,57790.0,57790.0,0.0549693573655039,,
2021-07-04,C000001,A008,적극투자형중규모,Cash,현금,11270.0,1.0,11270.0,1.0,11270.0,0.010719928318207802,,
2021-07-04,A237370,A009,적극투자형대규모,Alternative,KODEX 배당성장채권혼합,27.0,12085.0,326295.0,12100.0,326700.0,0.23930875150712505,,
2021-07-04,A278540,A009,적극투자형대규모,Equity,KODEX MSCI Korea TR,23.0,14010.0,322230.0,14005.0,322115.0,0.23595022495169143,,
2021-07-04,A157490,A009,적극투자형대규모,Equity,TIGER 소프트웨어,17.0,19565.0,332605.0,19490.0,331330.0,0.24270024070050733,,
2021-07-04,A266370,A009,적극투자형대규모,Equity,KODEX IT,9.0,21175.0,190575.0,21105.0,189945.0,0.13913529478120865,,
2021-07-04,A069500,A009,적극투자형대규모,Equity,KODEX 200,3.0,43640.0,130920.0,43529.0,130587.0,0.09565537781775617,,
2021-07-04,A114260,A009,적극투자형대규모,Fixed Income,KODEX 국고채3년,1.0,57845.0,57845.0,57790.0,57790.0,0.042331352156708774,,
2021-07-04,C000001,A009,적극투자형대규모,Cash,현금,6715.0,1.0,6715.0,1.0,6715.0,0.004918758085002585,,
2021-07-05,A114260,A001,안정추구형소규모,Fixed Income,KODEX 국고채3년,2.0,57845.0,115690.0,57885.0,115770.0,0.1622305616201476,,
2021-07-05,A122260,A001,안정추구형소규모,Fixed Income,KOSEF 통안채1년,1.0,101120.0,101120.0,101120.0,101120.0,0.1417012558610117,,
2021-07-05,A130730,A001,안정추구형소규모,Fixed Income,KOSEF 단기자금,2.0,101060.0,202120.0,101065.0,202130.0,0.283248366764105,,
2021-07-05,A196230,A001,안정추구형소규모,Fixed Income,KBSTAR 단기통안채,1.0,104430.0,104430.0,104435.0,104435.0,0.14634662436555337,,
2021-07-05,A273130,A001,안정추구형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108730.0,108730.0,0.1523652843133683,,
2021-07-05,A251350,A001,안정추구형소규모,Equity,KODEX 선진국MSCI World,1.0,19200.0,19200.0,19385.0,19385.0,0.02716454553862452,,
2021-07-05,A237370,A001,안정추구형소규모,Alternative,KODEX 배당성장채권혼합,1.0,12085.0,12085.0,12100.0,12100.0,0.016955945371026914,,
2021-07-05,A069500,A001,안정추구형소규모,Equity,KODEX 200,1.0,43640.0,43640.0,43734.0,43734.0,0.061285232632767854,,
2021-07-05,C000001,A001,안정추구형소규모,Cash,현금,6210.0,1.0,6210.0,1.0,6210.0,0.008702183533394805,,
2021-07-05,A114260,A002,안정추구형중규모,Fixed Income,KODEX 국고채3년,4.0,57845.0,231380.0,57885.0,231540.0,0.2306478541003399,,
2021-07-05,A122260,A002,안정추구형중규모,Fixed Income,KOSEF 통안채1년,2.0,101120.0,202240.0,101120.0,202240.0,0.20146074981969742,,
2021-07-05,A130730,A002,안정추구형중규모,Fixed Income,KOSEF 단기자금,2.0,101060.0,202120.0,101065.0,202130.0,0.20135117366028202,,
2021-07-05,A196230,A002,안정추구형중규모,Fixed Income,KBSTAR 단기통안채,1.0,104430.0,104430.0,104435.0,104435.0,0.10403260189586679,,
2021-07-05,A273130,A002,안정추구형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108730.0,108730.0,0.10831105284758553,,
2021-07-05,A069500,A002,안정추구형중규모,Equity,KODEX 200,2.0,43640.0,87280.0,43734.0,87468.0,0.08713097737949611,,
2021-07-05,A251350,A002,안정추구형중규모,Equity,KODEX 선진국MSCI World,2.0,19200.0,38400.0,19385.0,38770.0,0.03862061545940303,,
2021-07-05,A237370,A002,안정추구형중규모,Alternative,KODEX 배당성장채권혼합,2.0,12085.0,24170.0,12100.0,24200.0,0.024106755071383885,,
2021-07-05,C000001,A002,안정추구형중규모,Cash,현금,4355.0,1.0,4355.0,1.0,4355.0,0.004338219765945324,,
2021-07-05,A114260,A003,안정추구형대규모,Fixed Income,KODEX 국고채3년,5.0,57845.0,289225.0,57885.0,289425.0,0.22168512095884704,,
2021-07-05,A122260,A003,안정추구형대규모,Fixed Income,KOSEF 통안채1년,3.0,101120.0,303360.0,101120.0,303360.0,0.23235863624108433,,
2021-07-05,A130730,A003,안정추구형대규모,Fixed Income,KOSEF 단기자금,3.0,101060.0,303180.0,101065.0,303195.0,0.23223225446702125,,
2021-07-05,A196230,A003,안정추구형대규모,Fixed Income,KBSTAR 단기통안채,1.0,104430.0,104430.0,104435.0,104435.0,0.07999200348047747,,
2021-07-05,A273130,A003,안정추구형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108730.0,108730.0,0.08328175935684698,,
2021-07-05,A069500,A003,안정추구형대규모,Equity,KODEX 200,2.0,43640.0,87280.0,43734.0,87468.0,0.06699612735606265,,
2021-07-05,A251350,A003,안정추구형대규모,Equity,KODEX 선진국MSCI World,3.0,19200.0,57600.0,19385.0,58155.0,0.04454383073114537,,
2021-07-05,A237370,A003,안정추구형대규모,Alternative,KODEX 배당성장채권혼합,3.0,12085.0,36255.0,12100.0,36300.0,0.02780399029387975,,
2021-07-05,C000001,A003,안정추구형대규모,Cash,현금,14500.0,1.0,14500.0,1.0,14500.0,0.011106277114635162,,
2021-07-05,A114260,A004,위험중립형소규모,Fixed Income,KODEX 국고채3년,3.0,57845.0,173535.0,57885.0,173655.0,0.24175596228353616,,
2021-07-05,A148070,A004,위험중립형소규모,Fixed Income,KOSEF 국고채10년,1.0,120435.0,120435.0,120515.0,120515.0,0.16777645212979966,,
2021-07-05,A069500,A004,위험중립형소규모,Equity,KODEX 200,3.0,43640.0,130920.0,43734.0,131202.0,0.1826544917423887,,
2021-07-05,A251350,A004,위험중립형소규모,Equity,KODEX 선진국MSCI World,5.0,19200.0,96000.0,19385.0,96925.0,0.1349353410171417,,
2021-07-05,A273130,A004,위험중립형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108730.0,108730.0,0.15136981819751164,,
2021-07-05,A157490,A004,위험중립형소규모,Equity,TIGER 소프트웨어,3.0,19565.0,58695.0,19425.0,58275.0,0.0811282640987767,,
2021-07-05,A237370,A004,위험중립형소규모,Alternative,KODEX 배당성장채권혼합,2.0,12085.0,24170.0,12100.0,24200.0,0.03369033017915738,,
2021-07-05,C000001,A004,위험중립형소규모,Cash,현금,4805.0,1.0,4805.0,1.0,4805.0,0.006689340351688067,,
2021-07-05,A114260,A005,위험중립형중규모,Fixed Income,KODEX 국고채3년,4.0,57845.0,231380.0,57885.0,231540.0,0.22526742845467945,,
2021-07-05,A148070,A005,위험중립형중규모,Fixed Income,KOSEF 국고채10년,2.0,120435.0,240870.0,120515.0,241030.0,0.23450033808599546,,
2021-07-05,A069500,A005,위험중립형중규모,Equity,KODEX 200,5.0,43640.0,218200.0,43734.0,218670.0,0.2127460852560454,,
2021-07-05,A251350,A005,위험중립형중규모,Equity,KODEX 선진국MSCI World,7.0,19200.0,134400.0,19385.0,135695.0,0.13201893281574556,,
2021-07-05,A273130,A005,위험중립형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108635.0,108635.0,108730.0,108730.0,0.10578443247765956,,
2021-07-05,A157490,A005,위험중립형중규모,Equity,TIGER 소프트웨어,4.0,19565.0,78260.0,19425.0,77700.0,0.07559505567473696,,
2021-07-05,A237370,A005,위험중립형중규모,Alternative,KODEX 배당성장채권혼합,1.0,12085.0,12085.0,12100.0,12100.0,0.011772203007262769,,
