date,itemcode,userid,name,asset_class,itemname,quantity,cost_price,cost_value,price,value,wt,group_by,original
2021-07-02,A148070,A006,위험중립형대규모,Fixed Income,KOSEF 국고채10년,3,120435.0,361305.0,120435.0,361305.0,0.2710149982560167,,Rebal
2021-07-02,A069500,A006,위험중립형대규모,Equity,KODEX 200,6,43640.0,261840.0,43640.0,261840.0,0.19640626933852404,,Rebal
2021-07-02,A251350,A006,위험중립형대규모,Equity,KODEX 선진국MSCI World,9,19200.0,172800.0,19200.0,172800.0,0.12961733631873262,,Rebal
2021-07-02,A273130,A006,위험중립형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108635.0,108635.0,108635.0,108635.0,0.08148714890616619,,Rebal
2021-07-02,A157490,A006,위험중립형대규모,Equity,TIGER 소프트웨어,5,19565.0,97825.0,19565.0,97825.0,0.07337856438298622,,Rebal
2021-07-02,A237370,A006,위험중립형대규모,Alternative,KODEX 배당성장채권혼합,3,12085.0,36255.0,12085.0,36255.0,0.02719488731617854,,Rebal
2021-07-02,C000001,A006,위험중립형대규모,Cash,현금,5270.0,1,5270.0,1,5270.0,0.003953028717590978,,Rebal
2021-07-02,A237370,A007,적극투자형소규모,Alternative,KODEX 배당성장채권혼합,14,12085.0,169190.0,12085.0,169190.0,0.22956424990332494,,Rebal
2021-07-02,A278540,A007,적극투자형소규모,Equity,KODEX MSCI Korea TR,13,14010.0,182130.0,14010.0,182130.0,0.24712179700273404,,Rebal
2021-07-02,A157490,A007,적극투자형소규모,Equity,TIGER 소프트웨어,9,19565.0,176085.0,19565.0,176085.0,0.23891968168465613,,Rebal
2021-07-02,A266370,A007,적극투자형소규모,Equity,KODEX IT,5,21175.0,105875.0,21175.0,105875.0,0.14365574181993337,,Rebal
2021-07-02,A069500,A007,적극투자형소규모,Equity,KODEX 200,1,43640.0,43640.0,43640.0,43640.0,0.05921262406632248,,Rebal
2021-07-02,A114260,A007,적극투자형소규모,Fixed Income,KODEX 국고채3년,1,57845.0,57845.0,57845.0,57845.0,0.07848657743163208,,Rebal
2021-07-02,C000001,A007,적극투자형소규모,Cash,현금,2240.0,1,2240.0,1,2240.0,0.0030393280913969378,,Rebal
2021-07-02,A237370,A008,적극투자형중규모,Alternative,KODEX 배당성장채권혼합,20,12085.0,241700.0,12085.0,241700.0,0.2295684549957496,,Rebal
2021-07-02,A278540,A008,적극투자형중규모,Equity,KODEX MSCI Korea TR,18,14010.0,252180.0,14010.0,252180.0,0.23952243682593355,,Rebal
2021-07-02,A157490,A008,적극투자형중규모,Equity,TIGER 소프트웨어,13,19565.0,254345.0,19565.0,254345.0,0.24157876990440189,,Rebal
2021-07-02,A266370,A008,적극투자형중규모,Equity,KODEX IT,7,21175.0,148225.0,21175.0,148225.0,0.14078520579952414,,Rebal
2021-07-02,A069500,A008,적극투자형중규모,Equity,KODEX 200,2,43640.0,87280.0,43640.0,87280.0,0.08289919218878372,,Rebal
2021-07-02,A114260,A008,적극투자형중규모,Fixed Income,KODEX 국고채3년,1,57845.0,57845.0,57845.0,57845.0,0.05494161058845319,,Rebal
2021-07-02,C000001,A008,적극투자형중규모,Cash,현금,11270.0,1,11270.0,1,11270.0,0.010704329697153903,,Rebal
2021-07-02,A237370,A009,적극투자형대규모,Alternative,KODEX 배당성장채권혼합,27,12085.0,326295.0,12085.0,326295.0,0.2386619221246576,,Rebal
2021-07-02,A278540,A009,적극투자형대규모,Equity,KODEX MSCI Korea TR,23,14010.0,322230.0,14010.0,322230.0,0.23568865954497745,,Rebal
2021-07-02,A157490,A009,적극투자형대규모,Equity,TIGER 소프트웨어,17,19565.0,332605.0,19565.0,332605.0,0.24327724484981916,,Rebal
2021-07-02,A266370,A009,적극투자형대규모,Equity,KODEX IT,9,21175.0,190575.0,21175.0,190575.0,0.13939225488869467,,Rebal
2021-07-02,A069500,A009,적극투자형대규모,Equity,KODEX 200,3,43640.0,130920.0,43640.0,130920.0,0.09575880367324101,,Rebal
2021-07-02,A114260,A009,적극투자형대규모,Fixed Income,KODEX 국고채3년,1,57845.0,57845.0,57845.0,57845.0,0.04230956308034392,,Rebal
2021-07-02,C000001,A009,적극투자형대규모,Cash,현금,6715.0,1,6715.0,1,6715.0,0.004911551838266219,,Rebal
