date,itemcode,userid,name,asset_class,itemname,quantity,cost_price,cost_value,price,value,wt,group_by,original
2021-10-07,A273130,A002,안정추구형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107830.0,107830.0,0.10841446236661843,,
2021-10-07,A069500,A002,안정추구형중규모,Equity,KODEX 200,2.0,40195.0,80390.0,38817.0,77634.0,0.0780547933911718,,
2021-10-07,A251350,A002,안정추구형중규모,Equity,KODEX 선진국MSCI World,2.0,20335.0,40670.0,20305.0,40610.0,0.04083011515077784,,
2021-10-07,A237370,A002,안정추구형중규모,Alternative,KODEX 배당성장채권혼합,2.0,12160.0,24320.0,12060.0,24120.0,0.024250735716246283,,
2021-10-07,C000001,A002,안정추구형중규모,Cash,현금,4355.0,1.0,4355.0,1.0,4355.0,0.004378605059877801,,
2021-10-07,A114260,A003,안정추구형대규모,Fixed Income,KODEX 국고채3년,5.0,57760.0,288800.0,57600.0,288000.0,0.22200997657332228,,
2021-10-07,A122260,A003,안정추구형대규모,Fixed Income,KOSEF 통안채1년,3.0,101265.0,303795.0,101270.0,303810.0,0.2341973992456286,,
2021-10-07,A130730,A003,안정추구형대규모,Fixed Income,KOSEF 단기자금,3.0,101245.0,303735.0,101250.0,303750.0,0.23415114716717583,,
2021-10-07,A196230,A003,안정추구형대규모,Fixed Income,KBSTAR 단기통안채,1.0,104605.0,104605.0,104620.0,104620.0,0.08064820746215616,,
2021-10-07,A273130,A003,안정추구형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107830.0,107830.0,0.08312269365937965,,
2021-10-07,A069500,A003,안정추구형대규모,Equity,KODEX 200,2.0,40195.0,80390.0,38817.0,77634.0,0.05984556431004618,,
2021-10-07,A251350,A003,안정추구형대규모,Equity,KODEX 선진국MSCI World,3.0,20335.0,61005.0,20305.0,60915.0,0.0469574226491803,,
2021-10-07,A237370,A003,안정추구형대규모,Alternative,KODEX 배당성장채권혼합,3.0,12160.0,36480.0,12060.0,36180.0,0.027890003307023608,,
2021-10-07,C000001,A003,안정추구형대규모,Cash,현금,14500.0,1.0,14500.0,1.0,14500.0,0.011177585626087406,,
2021-10-07,A114260,A004,위험중립형소규모,Fixed Income,KODEX 국고채3년,3.0,57760.0,173280.0,57600.0,172800.0,0.24892822569492462,,
2021-10-07,A148070,A004,위험중립형소규모,Fixed Income,KOSEF 국고채10년,1.0,119220.0,119220.0,117785.0,117785.0,0.16967598995067534,,
2021-10-07,A069500,A004,위험중립형소규모,Equity,KODEX 200,3.0,40195.0,120585.0,38817.0,116451.0,0.1677542870972203,,
2021-10-07,A251350,A004,위험중립형소규모,Equity,KODEX 선진국MSCI World,5.0,20335.0,101675.0,20305.0,101525.0,0.14625253538007651,,
2021-10-07,A273130,A004,위험중립형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107830.0,107830.0,0.15533524639284563,,
2021-10-07,A157490,A004,위험중립형소규모,Equity,TIGER 소프트웨어,4.0,16260.0,65040.0,16255.0,65020.0,0.09366500714516203,,
2021-10-07,A237370,A004,위험중립형소규모,Alternative,KODEX 배당성장채권혼합,1.0,12160.0,12160.0,12060.0,12060.0,0.017373115751624948,,
2021-10-07,C000001,A004,위험중립형소규모,Cash,현금,705.0,1.0,705.0,1.0,705.0,0.0010155925874706126,,
2021-10-07,A114260,A005,위험중립형중규모,Fixed Income,KODEX 국고채3년,4.0,57760.0,231040.0,57600.0,230400.0,0.23333417727928704,,
2021-10-07,A148070,A005,위험중립형중규모,Fixed Income,KOSEF 국고채10년,2.0,119220.0,238440.0,117785.0,235570.0,0.23857001797604882,,
2021-10-07,A069500,A005,위험중립형중규모,Equity,KODEX 200,5.0,40195.0,200975.0,38817.0,194085.0,0.19655670050889942,,
2021-10-07,A251350,A005,위험중립형중규모,Equity,KODEX 선진국MSCI World,6.0,20335.0,122010.0,20305.0,121830.0,0.12338152264728967,,
2021-10-07,A273130,A005,위험중립형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107830.0,107830.0,0.10920323062511077,,
2021-10-07,A157490,A005,위험중립형중규모,Equity,TIGER 소프트웨어,5.0,16260.0,81300.0,16255.0,81275.0,0.08231004886447071,,
2021-10-07,A237370,A005,위험중립형중규모,Alternative,KODEX 배당성장채권혼합,1.0,12160.0,12160.0,12060.0,12060.0,0.012213585841962681,,
2021-10-07,C000001,A005,위험중립형중규모,Cash,현금,4375.0,1.0,4375.0,1.0,4375.0,0.004430716256930906,,
2021-10-07,A114260,A006,위험중립형대규모,Fixed Income,KODEX 국고채3년,5.0,57760.0,288800.0,57600.0,288000.0,0.2242550527466572,,
2021-10-07,A148070,A006,위험중립형대규모,Fixed Income,KOSEF 국고채10년,3.0,119220.0,357660.0,117785.0,353355.0,0.27514459778921896,,
2021-10-07,A069500,A006,위험중립형대규모,Equity,KODEX 200,6.0,40195.0,241170.0,38817.0,232902.0,0.18135225796806234,,
2021-10-07,A251350,A006,위험중립형대규모,Equity,KODEX 선진국MSCI World,8.0,20335.0,162680.0,20305.0,162440.0,0.1264860790561354,,
2021-10-07,A273130,A006,위험중립형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107830.0,107830.0,0.08396327200580571,,
2021-10-07,A157490,A006,위험중립형대규모,Equity,TIGER 소프트웨어,7.0,16260.0,113820.0,16255.0,113785.0,0.08860021241936941,,
2021-10-07,A237370,A006,위험중립형대규모,Alternative,KODEX 배당성장채권혼합,2.0,12160.0,24320.0,12060.0,24120.0,0.01878136066753254,,
2021-10-07,C000001,A006,위험중립형대규모,Cash,현금,1820.0,1.0,1820.0,1.0,1820.0,0.0014171673472184586,,
2021-10-07,A237370,A007,적극투자형소규모,Alternative,KODEX 배당성장채권혼합,13.0,12160.0,158080.0,12060.0,156780.0,0.23340360154351866,,
2021-10-07,A157490,A007,적극투자형소규모,Equity,TIGER 소프트웨어,10.0,16260.0,162600.0,16255.0,162550.0,0.24199359249202038,,
2021-10-07,A278540,A007,적극투자형소규모,Equity,KODEX MSCI Korea TR,13.0,12875.0,167375.0,12415.0,161395.0,0.2402741055690534,,
2021-10-07,A102780,A007,적극투자형소규모,Equity,KODEX 삼성그룹,9.0,10075.0,90675.0,9645.0,86805.0,0.1292294912105188,,
2021-10-07,A069500,A007,적극투자형소규모,Equity,KODEX 200,1.0,40195.0,40195.0,38817.0,38817.0,0.05778815921109047,,
2021-10-07,A114260,A007,적극투자형소규모,Fixed Income,KODEX 국고채3년,1.0,57760.0,57760.0,57600.0,57600.0,0.08575103615835358,,
2021-10-07,C000001,A007,적극투자형소규모,Cash,현금,7765.0,1.0,7765.0,1.0,7765.0,0.011560013815444714,,
2021-10-07,A237370,A008,적극투자형중규모,Alternative,KODEX 배당성장채권혼합,19.0,12160.0,231040.0,12060.0,229140.0,0.2392135205644913,,
2021-10-07,A157490,A008,적극투자형중규모,Equity,TIGER 소프트웨어,15.0,16260.0,243900.0,16255.0,243825.0,0.25454410688503576,,
2021-10-07,A278540,A008,적극투자형중규모,Equity,KODEX MSCI Korea TR,18.0,12875.0,231750.0,12415.0,223470.0,0.2332942543447101,,
2021-10-07,A102780,A008,적극투자형중규모,Equity,KODEX 삼성그룹,13.0,10075.0,130975.0,9645.0,125385.0,0.13089721251627276,,
2021-10-07,A069500,A008,적극투자형중규모,Equity,KODEX 200,2.0,40195.0,80390.0,38817.0,77634.0,0.08104696890767094,,
2021-10-07,A114260,A008,적극투자형중규모,Fixed Income,KODEX 국고채3년,1.0,57760.0,57760.0,57600.0,57600.0,0.060132228264444004,,
2021-10-07,C000001,A008,적극투자형중규모,Cash,현금,835.0,1.0,835.0,1.0,835.0,0.0008717085173751864,,
2021-10-07,A237370,A009,적극투자형대규모,Alternative,KODEX 배당성장채권혼합,25.0,12160.0,304000.0,12060.0,301500.0,0.2428776041876449,,
2021-10-07,A157490,A009,적극투자형대규모,Equity,TIGER 소프트웨어,19.0,16260.0,308940.0,16255.0,308845.0,0.24879447318518472,,
2021-10-07,A278540,A009,적극투자형대규모,Equity,KODEX MSCI Korea TR,23.0,12875.0,296125.0,12415.0,285545.0,0.23002482748842806,,
2021-10-07,A102780,A009,적극투자형대규모,Equity,KODEX 삼성그룹,17.0,10075.0,171275.0,9645.0,163965.0,0.13208433290423613,,
2021-10-07,A069500,A009,적극투자형대규모,Equity,KODEX 200,3.0,40195.0,120585.0,38817.0,116451.0,0.09380875583832649,,
2021-10-07,A114260,A009,적극투자형대규모,Fixed Income,KODEX 국고채3년,1.0,57760.0,57760.0,57600.0,57600.0,0.046400497516445594,,
2021-10-07,C000001,A009,적극투자형대규모,Cash,현금,7460.0,1.0,7460.0,1.0,7460.0,0.006009508879734099,,
2021-10-08,A114260,A001,안정추구형소규모,Fixed Income,KODEX 국고채3년,2.0,57760.0,115520.0,57605.0,115210.0,0.16249830745621954,,
2021-10-08,A122260,A001,안정추구형소규모,Fixed Income,KOSEF 통안채1년,1.0,101265.0,101265.0,101275.0,101275.0,0.14284364280556058,,
2021-10-08,A130730,A001,안정추구형소규모,Fixed Income,KOSEF 단기자금,2.0,101245.0,202490.0,101260.0,202520.0,0.2856449720166095,,
2021-10-08,A196230,A001,안정추구형소규모,Fixed Income,KBSTAR 단기통안채,1.0,104605.0,104605.0,104610.0,104610.0,0.14754750406210507,,
2021-10-08,A273130,A001,안정추구형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107930.0,107930.0,0.15223020852139377,,
2021-10-08,A069500,A001,안정추구형소규모,Equity,KODEX 200,1.0,40195.0,40195.0,38732.0,38732.0,0.05462967142083409,,
2021-10-08,A251350,A001,안정추구형소규모,Equity,KODEX 선진국MSCI World,1.0,20335.0,20335.0,20440.0,20440.0,0.028829662393933923,,
2021-10-08,A237370,A001,안정추구형소규모,Alternative,KODEX 배당성장채권혼합,1.0,12160.0,12160.0,12065.0,12065.0,0.017017117259433112,,
2021-10-08,C000001,A001,안정추구형소규모,Cash,현금,6210.0,1.0,6210.0,1.0,6210.0,0.008758914063910453,,
2021-10-08,A114260,A002,안정추구형중규모,Fixed Income,KODEX 국고채3년,4.0,57760.0,231040.0,57605.0,230420.0,0.23161071066352115,,
2021-10-08,A122260,A002,안정추구형중규모,Fixed Income,KOSEF 통안채1년,2.0,101265.0,202530.0,101275.0,202550.0,0.2035966905863042,,
2021-10-08,A130730,A002,안정추구형중규모,Fixed Income,KOSEF 단기자금,2.0,101245.0,202490.0,101260.0,202520.0,0.20356653555931042,,
2021-10-08,A196230,A002,안정추구형중규모,Fixed Income,KBSTAR 단기통안채,1.0,104605.0,104605.0,104610.0,104610.0,0.10515057912729342,,
2021-10-08,A273130,A002,안정추구형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107930.0,107930.0,0.10848773544793786,,
2021-10-08,A069500,A002,안정추구형중규모,Equity,KODEX 200,2.0,40195.0,80390.0,38732.0,77464.0,0.07786430036819288,,
2021-10-08,A251350,A002,안정추구형중규모,Equity,KODEX 선진국MSCI World,2.0,20335.0,40670.0,20440.0,40880.0,0.041091250116850726,,
2021-10-08,A237370,A002,안정추구형중규모,Alternative,KODEX 배당성장채권혼합,2.0,12160.0,24320.0,12065.0,24130.0,0.02425469337865969,,
2021-10-08,C000001,A002,안정추구형중규모,Cash,현금,4355.0,1.0,4355.0,1.0,4355.0,0.00437750475192967,,
2021-10-08,A114260,A003,안정추구형대규모,Fixed Income,KODEX 국고채3년,5.0,57760.0,288800.0,57605.0,288025.0,0.221959096797362,,
2021-10-08,A122260,A003,안정추구형대규모,Fixed Income,KOSEF 통안채1년,3.0,101265.0,303795.0,101275.0,303825.0,0.23413496253609412,,
2021-10-08,A130730,A003,안정추구형대규모,Fixed Income,KOSEF 단기자금,3.0,101245.0,303735.0,101260.0,303780.0,0.23410028443747116,,
2021-10-08,A196230,A003,안정추구형대규모,Fixed Income,KBSTAR 단기통안채,1.0,104605.0,104605.0,104610.0,104610.0,0.08061501993220047,,
2021-10-08,A273130,A003,안정추구형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107930.0,107930.0,0.0831734929861619,,
2021-10-08,A069500,A003,안정추구형대규모,Equity,KODEX 200,2.0,40195.0,80390.0,38732.0,77464.0,0.05969564959399653,,
2021-10-08,A251350,A003,안정추구형대규모,Equity,KODEX 선진국MSCI World,3.0,20335.0,61005.0,20440.0,61320.0,0.04725468905690214,,
2021-10-08,A237370,A003,안정추구형대규모,Alternative,KODEX 배당성장채권혼합,3.0,12160.0,36480.0,12065.0,36195.0,0.02789275065907653,,
2021-10-08,C000001,A003,안정추구형대규모,Cash,현금,14500.0,1.0,14500.0,1.0,14500.0,0.011174054000735175,,
2021-10-08,A114260,A004,위험중립형소규모,Fixed Income,KODEX 국고채3년,3.0,57760.0,173280.0,57605.0,172815.0,0.24881721297077516,,
2021-10-08,A148070,A004,위험중립형소규모,Fixed Income,KOSEF 국고채10년,1.0,119220.0,119220.0,117935.0,117935.0,0.1698015682186637,,
2021-10-08,A069500,A004,위험중립형소규모,Equity,KODEX 200,3.0,40195.0,120585.0,38732.0,116196.0,0.16729777437347562,,
2021-10-08,A251350,A004,위험중립형소규모,Equity,KODEX 선진국MSCI World,5.0,20335.0,101675.0,20440.0,102200.0,0.14714648129857488,,
2021-10-08,A273130,A004,위험중립형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107930.0,107930.0,0.1553964748195224,,
2021-10-08,A157490,A004,위험중립형소규모,Equity,TIGER 소프트웨어,4.0,16260.0,65040.0,16175.0,64700.0,0.09315437710389232,,
2021-10-08,A237370,A004,위험중립형소규모,Alternative,KODEX 배당성장채권혼합,1.0,12160.0,12160.0,12065.0,12065.0,0.017371059656235872,,
2021-10-08,C000001,A004,위험중립형소규모,Cash,현금,705.0,1.0,705.0,1.0,705.0,0.0010150515588600324,,
2021-10-08,A114260,A005,위험중립형중규모,Fixed Income,KODEX 국고채3년,4.0,57760.0,231040.0,57605.0,230420.0,0.2332575784417438,,
2021-10-08,A148070,A005,위험중립형중규모,Fixed Income,KOSEF 국고채10년,2.0,119220.0,238440.0,117935.0,235870.0,0.23877469415438812,,
2021-10-08,A069500,A005,위험중립형중규모,Equity,KODEX 200,5.0,40195.0,200975.0,38732.0,193660.0,0.1960448860386603,,
2021-10-08,A251350,A005,위험중립형중규모,Equity,KODEX 선진국MSCI World,6.0,20335.0,122010.0,20440.0,122640.0,0.12415028825664205,,
2021-10-08,A273130,A005,위험중립형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107930.0,107930.0,0.10925913740655069,,
2021-10-08,A157490,A005,위험중립형중규모,Equity,TIGER 소프트웨어,5.0,16260.0,81300.0,16175.0,80875.0,0.08187096023121271,,
2021-10-08,A237370,A005,위험중립형중규모,Alternative,KODEX 배당성장채권혼합,1.0,12160.0,12160.0,12065.0,12065.0,0.012213578178541963,,
2021-10-08,C000001,A005,위험중립형중규모,Cash,현금,4375.0,1.0,4375.0,1.0,4375.0,0.004428877292260347,,
2021-10-08,A114260,A006,위험중립형대규모,Fixed Income,KODEX 국고채3년,5.0,57760.0,288800.0,57605.0,288025.0,0.22417066000854577,,
2021-10-08,A148070,A006,위험중립형대규모,Fixed Income,KOSEF 국고채10년,3.0,119220.0,357660.0,117935.0,353805.0,0.27536741728781716,,
2021-10-08,A069500,A006,위험중립형대규모,Equity,KODEX 200,6.0,40195.0,241170.0,38732.0,232392.0,0.180871341101314,,
2021-10-08,A251350,A006,위험중립형대규모,Equity,KODEX 선진국MSCI World,8.0,20335.0,162680.0,20440.0,163520.0,0.12726807160696954,,
2021-10-08,A273130,A006,위험중립형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107930.0,107930.0,0.08400221971954637,,
2021-10-08,A157490,A006,위험중립형대규모,Equity,TIGER 소프트웨어,7.0,16260.0,113820.0,16175.0,113225.0,0.08812333297271971,,
2021-10-08,A237370,A006,위험중립형대규모,Alternative,KODEX 배당성장채권혼합,2.0,12160.0,24320.0,12065.0,24130.0,0.018780446232119465,,
2021-10-08,C000001,A006,위험중립형대규모,Cash,현금,1820.0,1.0,1820.0,1.0,1820.0,0.0014165110709679829,,
2021-10-08,A237370,A007,적극투자형소규모,Alternative,KODEX 배당성장채권혼합,13.0,12160.0,158080.0,12065.0,156845.0,0.23361340031904104,,
2021-10-08,A157490,A007,적극투자형소규모,Equity,TIGER 소프트웨어,10.0,16260.0,162600.0,16175.0,161750.0,0.2409191718040415,,
2021-10-08,A278540,A007,적극투자형소규모,Equity,KODEX MSCI Korea TR,13.0,12875.0,167375.0,12380.0,160940.0,0.23971271412761938,,
2021-10-08,A102780,A007,적극투자형소규모,Equity,KODEX 삼성그룹,9.0,10075.0,90675.0,9750.0,87750.0,0.13069958161239345,,
2021-10-08,A069500,A007,적극투자형소규모,Equity,KODEX 200,1.0,40195.0,40195.0,38732.0,38732.0,0.057689529287877184,,
2021-10-08,A114260,A007,적극투자형소규모,Fixed Income,KODEX 국고채3년,1.0,57760.0,57760.0,57605.0,57605.0,0.08579999314851196,,
2021-10-08,C000001,A007,적극투자형소규모,Cash,현금,7765.0,1.0,7765.0,1.0,7765.0,0.0115656097005155,,
2021-10-08,A237370,A008,적극투자형중규모,Alternative,KODEX 배당성장채권혼합,19.0,12160.0,231040.0,12065.0,229235.0,0.23944643256308534,,
2021-10-08,A157490,A008,적극투자형중규모,Equity,TIGER 소프트웨어,15.0,16260.0,243900.0,16175.0,242625.0,0.25343289942905134,,
2021-10-08,A278540,A008,적극투자형중규모,Equity,KODEX MSCI Korea TR,18.0,12875.0,231750.0,12380.0,222840.0,0.23276656283882452,,
2021-10-08,A102780,A008,적극투자형중규모,Equity,KODEX 삼성그룹,13.0,10075.0,130975.0,9750.0,126750.0,0.1323961669351149,,
2021-10-08,A069500,A008,적극투자형중규모,Equity,KODEX 200,2.0,40195.0,80390.0,38732.0,77464.0,0.08091468777484609,,
2021-10-08,A114260,A008,적극투자형중규모,Fixed Income,KODEX 국고채3년,1.0,57760.0,57760.0,57605.0,57605.0,0.06017105480313447,,
2021-10-08,C000001,A008,적극투자형중규모,Cash,현금,835.0,1.0,835.0,1.0,835.0,0.0008721956559433606,,
2021-10-08,A237370,A009,적극투자형대규모,Alternative,KODEX 배당성장채권혼합,25.0,12160.0,304000.0,12065.0,301625.0,0.24310853299868382,,
2021-10-08,A157490,A009,적극투자형대규모,Equity,TIGER 소프트웨어,19.0,16260.0,308940.0,16175.0,307325.0,0.24770271000023375,,
2021-10-08,A278540,A009,적극투자형대규모,Equity,KODEX MSCI Korea TR,23.0,12875.0,296125.0,12380.0,284740.0,0.22949929112654863,,
2021-10-08,A102780,A009,적극투자형대규모,Equity,KODEX 삼성그룹,17.0,10075.0,171275.0,9750.0,165750.0,0.13359383122928087,,
2021-10-08,A069500,A009,적극투자형대규모,Equity,KODEX 200,3.0,40195.0,120585.0,38732.0,116196.0,0.0936535071705431,,
2021-10-08,A114260,A009,적극투자형대규모,Fixed Income,KODEX 국고채3년,1.0,57760.0,57760.0,57605.0,57605.0,0.04642939757443574,,
2021-10-08,C000001,A009,적극투자형대규모,Cash,현금,7460.0,1.0,7460.0,1.0,7460.0,0.00601272990027412,,
2021-10-09,A114260,A001,안정추구형소규모,Fixed Income,KODEX 국고채3년,2.0,57760.0,115520.0,57605.0,115210.0,0.16249830745621954,,
2021-10-09,A122260,A001,안정추구형소규모,Fixed Income,KOSEF 통안채1년,1.0,101265.0,101265.0,101275.0,101275.0,0.14284364280556058,,
2021-10-09,A130730,A001,안정추구형소규모,Fixed Income,KOSEF 단기자금,2.0,101245.0,202490.0,101260.0,202520.0,0.2856449720166095,,
2021-10-09,A196230,A001,안정추구형소규모,Fixed Income,KBSTAR 단기통안채,1.0,104605.0,104605.0,104610.0,104610.0,0.14754750406210507,,
2021-10-09,A273130,A001,안정추구형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107930.0,107930.0,0.15223020852139377,,
2021-10-09,A069500,A001,안정추구형소규모,Equity,KODEX 200,1.0,40195.0,40195.0,38732.0,38732.0,0.05462967142083409,,
2021-10-09,A251350,A001,안정추구형소규모,Equity,KODEX 선진국MSCI World,1.0,20335.0,20335.0,20440.0,20440.0,0.028829662393933923,,
2021-10-09,A237370,A001,안정추구형소규모,Alternative,KODEX 배당성장채권혼합,1.0,12160.0,12160.0,12065.0,12065.0,0.017017117259433112,,
2021-10-09,C000001,A001,안정추구형소규모,Cash,현금,6210.0,1.0,6210.0,1.0,6210.0,0.008758914063910453,,
2021-10-09,A114260,A002,안정추구형중규모,Fixed Income,KODEX 국고채3년,4.0,57760.0,231040.0,57605.0,230420.0,0.23161071066352115,,
2021-10-09,A122260,A002,안정추구형중규모,Fixed Income,KOSEF 통안채1년,2.0,101265.0,202530.0,101275.0,202550.0,0.2035966905863042,,
2021-10-09,A130730,A002,안정추구형중규모,Fixed Income,KOSEF 단기자금,2.0,101245.0,202490.0,101260.0,202520.0,0.20356653555931042,,
2021-10-09,A196230,A002,안정추구형중규모,Fixed Income,KBSTAR 단기통안채,1.0,104605.0,104605.0,104610.0,104610.0,0.10515057912729342,,
2021-10-09,A273130,A002,안정추구형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107930.0,107930.0,0.10848773544793786,,
2021-10-09,A069500,A002,안정추구형중규모,Equity,KODEX 200,2.0,40195.0,80390.0,38732.0,77464.0,0.07786430036819288,,
2021-10-09,A251350,A002,안정추구형중규모,Equity,KODEX 선진국MSCI World,2.0,20335.0,40670.0,20440.0,40880.0,0.041091250116850726,,
2021-10-09,A237370,A002,안정추구형중규모,Alternative,KODEX 배당성장채권혼합,2.0,12160.0,24320.0,12065.0,24130.0,0.02425469337865969,,
2021-10-09,C000001,A002,안정추구형중규모,Cash,현금,4355.0,1.0,4355.0,1.0,4355.0,0.00437750475192967,,
2021-10-09,A114260,A003,안정추구형대규모,Fixed Income,KODEX 국고채3년,5.0,57760.0,288800.0,57605.0,288025.0,0.221959096797362,,
2021-10-09,A122260,A003,안정추구형대규모,Fixed Income,KOSEF 통안채1년,3.0,101265.0,303795.0,101275.0,303825.0,0.23413496253609412,,
2021-10-09,A130730,A003,안정추구형대규모,Fixed Income,KOSEF 단기자금,3.0,101245.0,303735.0,101260.0,303780.0,0.23410028443747116,,
2021-10-09,A196230,A003,안정추구형대규모,Fixed Income,KBSTAR 단기통안채,1.0,104605.0,104605.0,104610.0,104610.0,0.08061501993220047,,
2021-10-09,A273130,A003,안정추구형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107930.0,107930.0,0.0831734929861619,,
2021-10-09,A069500,A003,안정추구형대규모,Equity,KODEX 200,2.0,40195.0,80390.0,38732.0,77464.0,0.05969564959399653,,
2021-10-09,A251350,A003,안정추구형대규모,Equity,KODEX 선진국MSCI World,3.0,20335.0,61005.0,20440.0,61320.0,0.04725468905690214,,
2021-10-09,A237370,A003,안정추구형대규모,Alternative,KODEX 배당성장채권혼합,3.0,12160.0,36480.0,12065.0,36195.0,0.02789275065907653,,
2021-10-09,C000001,A003,안정추구형대규모,Cash,현금,14500.0,1.0,14500.0,1.0,14500.0,0.011174054000735175,,
2021-10-09,A114260,A004,위험중립형소규모,Fixed Income,KODEX 국고채3년,3.0,57760.0,173280.0,57605.0,172815.0,0.24881721297077516,,
2021-10-09,A148070,A004,위험중립형소규모,Fixed Income,KOSEF 국고채10년,1.0,119220.0,119220.0,117935.0,117935.0,0.1698015682186637,,
2021-10-09,A069500,A004,위험중립형소규모,Equity,KODEX 200,3.0,40195.0,120585.0,38732.0,116196.0,0.16729777437347562,,
2021-10-09,A251350,A004,위험중립형소규모,Equity,KODEX 선진국MSCI World,5.0,20335.0,101675.0,20440.0,102200.0,0.14714648129857488,,
2021-10-09,A273130,A004,위험중립형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107930.0,107930.0,0.1553964748195224,,
2021-10-09,A157490,A004,위험중립형소규모,Equity,TIGER 소프트웨어,4.0,16260.0,65040.0,16175.0,64700.0,0.09315437710389232,,
2021-10-09,A237370,A004,위험중립형소규모,Alternative,KODEX 배당성장채권혼합,1.0,12160.0,12160.0,12065.0,12065.0,0.017371059656235872,,
2021-10-09,C000001,A004,위험중립형소규모,Cash,현금,705.0,1.0,705.0,1.0,705.0,0.0010150515588600324,,
2021-10-09,A114260,A005,위험중립형중규모,Fixed Income,KODEX 국고채3년,4.0,57760.0,231040.0,57605.0,230420.0,0.2332575784417438,,
2021-10-09,A148070,A005,위험중립형중규모,Fixed Income,KOSEF 국고채10년,2.0,119220.0,238440.0,117935.0,235870.0,0.23877469415438812,,
2021-10-09,A069500,A005,위험중립형중규모,Equity,KODEX 200,5.0,40195.0,200975.0,38732.0,193660.0,0.1960448860386603,,
2021-10-09,A251350,A005,위험중립형중규모,Equity,KODEX 선진국MSCI World,6.0,20335.0,122010.0,20440.0,122640.0,0.12415028825664205,,
2021-10-09,A273130,A005,위험중립형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1.0,108380.0,108380.0,107930.0,107930.0,0.10925913740655069,,
2021-10-09,A157490,A005,위험중립형중규모,Equity,TIGER 소프트웨어,5.0,16260.0,81300.0,16175.0,80875.0,0.08187096023121271,,
2021-10-09,A237370,A005,위험중립형중규모,Alternative,KODEX 배당성장채권혼합,1.0,12160.0,12160.0,12065.0,12065.0,0.012213578178541963,,
